user_name,verified,location,friends,followers
charly_lopez92,False,"Puebla, México",354,83
DemoniosMcFly,False,0,418,137
IAmRockoholic,False,José Sixto Verduzco,2120,631
VicHonorio,False,"Veracruz de Ignacio de la Llave, México",43,333
StephanieGarzo5,False,0,722,97
MyriamBosque,False,0,361,408
knightlennoon,False,CDMX,82,36
andresahagung,False,"Culiacán, Sinaloa",241,219
jcm_elpastor,False,"Guadalajara, Jalisco",295,6486
Diiego_Antoonio,False,"Monterrey, Nuevo León",1167,189
JAlv0901,False,México,2123,603
Vianneym02,False,"Sonora, México",249,405
HaggGonzalez,False,México,330,116
paulavegag,False,"Hermosillo, Sonora",219,449
Brady_619,False,Hangar 18,193,514
Inoloman,False,"iPhone: 19.297108,-99.166565",422,428
renzocs_mx,False,"Puebla, México",212,3752
juachos,False,0,629,890
RafaElorduy,False,"Mexicali, México",700,721
Soy_Vivianita,False,"Eutingen im Gäu, Deutschland",265,5861
marcktaz,False,Heroica Matamoros Tamaulipas,876,328
Bizzarreme,False,"León, Gto",1559,204
Valeriaram_,False,"Tuxtla Gutiérrez, Chiapas",214,36
hectoriost,False,"Mexicali, Baja California",184,71
kreiddx,False,mexico DF,743,601
dsoria,False,"Mérida, Yucatán",527,651
florenciobanda,False,"La Paz, Baja California Sur ",807,603
PhanyRivas,False,0,191,216
fededelvalle,False,"19.35595,-99.185437",97,220
GalileaAgoitia,False,"San Luis Potosí, México",551,288
collazokev,False,"Tampico, Tamaulipas",295,70
Gonz2707,False,"Monterrey, Nuevo León",3013,381
ale_oceguera,False,"Xalapa, Veracruz de Ignacio de",453,393
AlexsCarmona,False,México,906,184
AlejandroKmpora,False,Tierra de Wano. ,97,103
fatimatorres35,False,Cd Valles San Luis Potosi ,245,41
_ElyRuiz,False,0,963,264
Carlos_RosalesV,False,"Toluca, Mex",656,266
jaarevalo_r,False,"Nuevo León, México",483,436
Josseavo,False,"Chiapas, México",118,235
Jhonny_192,False,"Cancún, Quintana Roo, México",797,604
SamuelGM0406,False,México,584,74
JorgeOrtega_,False,"Puebla, Mexico City",983,303
ma_wicho,False,"Chiapas, México.",98,831
TECNOINGEVICTOR,False,D.F.ॐ,1758,1049
Ls50Solis,False,0,680,102
garzaelizabeth,False,México  Mi amor 💜,703,645
Csar_Chavz,False,"Distrito Federal, México",723,36
vegapfa79,False,0,950,156
mario_alvarezt,False,"Distrito Federal, México",1140,610
joshimoran,False,MEX,373,129
bobbyplanet,False,Ciudad de Mexico,1112,332
DrParvovirusB19,False,Ciudad de México,792,6631
alekzin,False,"Distrito Federal, México",2424,1322
AndyCortez12,False,"Nuevo León, México",222,924
pakoleoncima23,False,"San Nicolas, N.L., México.",125,139
cartuloza,False,0,670,346
Velveteen_A,False,☾On a galaxy far far away☽,416,332
JorgeGorostieta,False,Leon Guanajuato ,1542,296
JenniferVilchis,False,"General Escobedo, Nuevo León",1143,572
rabodenub3,False,Ribereña Mexico,1312,464
Afrodelix,False,"Monterrey, Nuevo León",626,105
_aleeksH,False,Grove street,1000,180
Rubi_Ramirez,False,"San Andrés Cholula, Puebla",233,113
Bruno_Viveros,False,0,423,142
luisvenancio,False,"Morelia, Michoacán de Ocampo",944,262
pabloptr,False,Pequeño cabaret ambulante,747,1306
VhiicGon,False,0,4910,3475
pittcarloos,False,"Coatzacoalcos, Ver., México",258,84
ElySoria09,False,0,451,126
RomanPax,False,whatever u will go ,1396,242
samanthaabr17,False,México,865,595
So_argelish,False,0,257,79
PatoMuGri,False,0,641,378
DlpFernanda,False,"Querétaro, Querétaro Arteaga",560,67
DaryToledo,False,0,869,1060
VilleCarlo,False,"Ixtapaluca, México",507,82
SPAGHETTI_MUSIC,False,Ciudad de México,251,5142
Thinkcm_,False,"Campeche, México",161,504
MfernandaFerre,False,Cd obregon son,423,301
JonathanLou,False,"Hermosillo, Sonora",770,474
eretz01,False,Cedemequis Oriental ,1432,3012
arqvallejo,False,Benito Juárez,1900,852
AlessaFitz,False,Mexico,1168,693
DnthsManz,False,"Mérida, Yucatán",108,28
iQueCachorro,False,Memexico.,494,22627
juanest04141467,False,"Colima, México",1215,161
gabsanchezg___,False,CDMX,246,742
avila_humberto,False,San Luis Potosi,1500,407
rayarocker,False,"Monterrey,Mexico",700,215
Karennoh_,False,0,374,397
UrsuRv,False,"Barcelona, Spain",389,704
cancun2007,False,"Cancún Centro, Benito Juárez",2954,6672
SEZASOL,False,aqui y ahora,418,325
NatalyRC13,False,"Distrito Federal, México",54,8
JimmyCS24,False,"Acapulco de Juárez, Guerrero",3663,493
ivanlizarraga,False,"Mazatlàn, Sinaloa,Mèxico.",3475,3531
_alejandromun,False,"Monterrey, Nuevo León",2368,1021
aaronmizrahi,False,Mexico,1270,1782
Carlosr85121809,False,CD MX,827,446
manulozano,False,"Mexico City/Leòn, Gto./USA",1131,3153
cecyrosillo,False,México,1605,1295
RodrigooPm04,False,"Pachuca de Soto, Hidalgo",408,194
CitlaliMajo,False,0,153,56
CeciDiaz091,False,0,80,44
elizabethrm05,False,"Monterrey, Nuevo León",194,236
nes_thorson,False,0,492,209
CeRiLLo_mx,False,Veracruz,517,430
JulianCamara,False,"Mérida, Yucatán",625,1109
pepean2,False,0,430,48
anapenichef,False,"Yucatán, México",649,501
soylari,False,mexico city,406,531
martinez2gerard,False,Entre los arboles,429,573
whoismrclaudio,False,"León, Guanajuato",1980,1042
gAbYMaDkM,False, Mexico ,321,254
YassmineOthman,False,Castellon - Spain,2594,620
TeffMena,False,Mexico DF,188,240
ari_alerta,False,"Distrito Federal, México",61,4
LuisDzo,False,0,457,1609
LuisMontPop,False,Mexico,615,989
borosio_mx,False,México,391,189
alecs_villa,False,GDL,1305,258
Julio95mty,False,"Huixquilucan, México",847,87
mike_mty1,False,0,1981,1559
maspopfm,False,Durango,264,615
leo_tancredi,False,"Monterrey, Nuevo León",460,776
SeebassCabrera,False,"Campeche, México",331,399
LaLionMenor,False,"Mexico, DF",779,231
untaldonycornio,False,Ciudad de México,277,734
wyynnyy,False,0,131,157
luiskrlos9,False,"Aguascalientes, Ags., Mexico",122,196
Symanszky97,False,Mexico city ,1674,453
rafaelmv93,False,En tu corazón ,5001,3012
LolaVorrath,False,0,588,200
SusyVillalobos6,False,0,400,18
sergiobanda1,False,Monterrey.,202,168
chrisstianPopi,False,San Miguel de Allende,360,29
LaGaBySq,False,"Cd Obregón, Sonora",500,80
henryq83pue,False,"Puebla, México",1907,1146
miinlu1712,False,Comala,548,101
Zhinog,False,0,538,168
LauraVelaG,False,"Guadalajara, Jalisco",491,715
jccalymayor,False,"Tuxtla Gutiérrez, Chiapas",2106,7733
LeCusquis,False, 📍Te sigue  ☆★,799,1997
Regigiss,False,Serendipia,318,266
CarlosMedinaSLP,False,"San Luis Potosí, México",203,223
MandoQuinter0,False,Villahermosa Tabasco,778,317
jenniferpa3,False,0,497,1450
Makrodash,False,"Cuauhtémoc, Distrito Federal",3526,768
marco_zamudioc,False,"Santiago de Querétaro, Méx.",2550,287
_ArthurKing,False,♛♕♛♕♛♛♕♛♕♛,922,967
ErickkRodriguez,False,0,210,260
ArroyoIvn,False,"Guadalajara, Jalisco",5993,6570
parswix,False,México,1123,2488
halweber1980,False,"Tlajomulco de Zúñiga, Jalisco",825,102
3esneto,False,"Juárez, Nuevo León",447,161
ponchiux7,False,0,415,13
WayneAzcarraga,False,Modena 🏁,799,1161
helen_orantes,False,Angiie/mamisderk,1333,2065
theskyisgolden,False,"Os Alta, Ravka",1947,438
Roy_Berry1,False,0,839,327
NiiNiGameplay,False,"Querétaro, Querétaro Arteaga",541,292
MonicaVanoye,False,"Monterrey, Nuevo León",512,156
meluquigar,False,"Río Bravo, Tamaulipas",488,301
DianarGZ,False,"Quintana Roo, México",293,1119
davidricarlaw,False,0,253,190
JorgeACarranza2,False,0,2638,3074
Charymena,False,"Villahermosa, Tabasco, México",892,647
TheAlexTapia,False,México,438,269
ValSalazarrrr,False,0,39,100
ElizaGLeyva,False,0,211,147
Altorres0,False,"Oaxaca de Juárez, México.",922,508
renelopezmendoz,False, / México,694,1134
BotellitaKlein,False,México,1309,516
Sanchezomar7,False,Cuernavaca,2906,630
GiigyArmendariz,False,Veracruz de Ignacio de la Llav,1150,453
ZhuniH,False,Ciudad de México,258,226
Shura_stereo,False,"Hertfordshire, United Kingdom",791,1826
luis31,False,0,1399,641
MascaradeOaxaca,False,E. Zapata 206 Col. Reforma,744,985
taniagabriel,False,Vivo en Gdl  naci en DF ,3131,1019
Marianadmngz,False,MID,427,312
Fabianu12,False,México,2870,953
carlosf_hg,False,"Zapopan, Jalisco",779,345
naancyveera,False,0,833,1966
CharlieKlleja,False,CDMX 🇲🇽,1589,661
BernalRb8,False,"Culiacán, Sinaloa",194,45
jaaguirre_g,False,"Monterrey, Nuevo León",396,90
agvmiguel,False,0,181,19
fer_guajardo,False,"Los Ramones, Nuevo León",244,135
YoSoyGaliaMx,False,♥️ Ciudad de México 🇲🇽 ,162,210
Sanchez_Gabo_,False,"Gustavo A. Madero, Distrito Fe",136,25
HCasquera,False,"Puebla, México",192,41
CrashRguez,False,"Distrito Federal, México",169,529
ale_go_may,False,cdmx,2314,660
oss_oss,False,Mexico,114,130
LUISFER8512,False,  LEON GUANAJUATO,1461,928
tavrich,False,"Colima, Mx.",668,12916
PuntoSaltillo,False,0,147,30
LunaAzulKOS,False,"📍Querétaro Arteaga, México",1931,951
ArantxaTorres48,False,"Jalpa de Méndez, Tabasco",284,504
marianaDCmtz,False,0,129,105
Juanca_Fett,False,0,149,35
_LourdesAlvarez,False,"Gómez Palacio, Durango",326,516
queerffplaya,False,"Playa del Carmen,Mexico",379,339
viaraiza1,False,0,347,94
NChiquini,False,Donde todos hablan fuerte 🌵☀️,470,268
GonzKinich,False,Ciudad de México.,3529,4465
ursusnero,False,México,3437,3723
job_punk,False,Mexico D.F,669,165
ELPODERCIUDADAN,False,SEDE ACAPULCO GRO.,670,112
isaaprz2,False,"Monterrey, Nuevo León",80,78
ChanoFilms,False,CDMX,677,235
elgatitoquefuma,False,Mexico,2216,386
OctavioChanona,False,0,101,148
annitarg,False,"ÜT: 19.824765,-90.53161",980,712
Morganna_Love,False,México ,1032,17047
MarMscs,False,"Tuxtla Gutiérrez, Chiapas",441,571
DaluSparta,False,México,2540,2093
Sir_Phileas_Fog,False,Omnipresente,535,118
ZayraValdes,False,"Veracruz, Veracruz",275,103
xhtweb,False,"Puerto Morelos, Quintana Roo",30,895
CescCorrea,False,mexico df,2299,906
yomeratescribo,False,mexico city,1150,1828
JuanChoradaniel,False,Mexico City ,602,327
FranciscodlO_,False,"Tabasco, México",860,797
MancillaIx,False,"Monterrey, N.L., ",2597,718
DavidRenteria5,False,Acapulco de Juarez,590,1442
aryxael,False,Algún rincón de México.,1360,1151
Julioramirez_30,False,0,1388,1735
ItsPerla_5,False,El Olimpo 🏛️,240,77
rulo_sz,False,Gotham City 🦇,2681,2604
EfrnDaz5,False,0,683,39
_dimelindura17,False,"Puebla, México",63,21
jocelynegarciav,False,Paradise City,77,113
CsicyberHugo,False,Coahuila de Zaragoza ,1983,292
Richcalderonm,False,"Tacuba, Miguel Hidalgo",957,1179
ggasparand,False,0,338,79
ElizaZar2,False,"Quintana Roo, México",2043,1683
IselaRogerio,False,0,1576,453
bob_medina,False,"Nayarit, México",2006,86231
chakuakoalvarez,False,0,145,25
NieblasVianey,False,"Hermosillo, Sonora",694,317
Janeth_ARR,False,0,163,10
donajicdc,False,Mexico,643,358
mineely,False,"Mexicali, Baja California ",111,198
rosacris,False,"Centro Chiconcuac, Xochitepec",7920,7202
SobreyraA,False,"Gto, México",1163,208
Elsabioduran,False,London,811,382
M_Sabino,False,"Querétaro, México",1093,1162
LameAnti,False,0,295,241
sp_sama,False,México,361,83
JulioLo98,False,"Monterrey, Nuevo León",374,234
Chemacv1,False,"Guadalajara, Jalisco",137,227
CesarAugustoRo,False,Acapulco ♥,129,3522
pequesire,False,0,467,85
MaxAullido,False,Oax Mex,298,210
squirtcita70,False,"Mérida, Yucatán",2516,3692
IngerSaucedo,False,0,1564,523
KarolHernGonz_,False,"Puebla, México",287,113
Nurivanm,False,CDMX,2232,629
DianaOchoaE,False,0,637,652
paredesenrique,False,"Cuernavaca, Morelos",3682,3612
Danielchavez1_,False,"Nuevo Laredo, Tamaulipas",720,36
bouquinomane,False,0,2161,400
Alejandro197315,False,"Guadalajara, Jalisco",811,99
hdzjalife,False,0,795,672
eliasarchu,False,0,158,30
vic__alcantara,False,CDMX,1808,536
Jossefain,False,Pachuca de Soto; Hidalgo,391,894
AbeCuellar,False,"Torreón, Coahuila",2731,1179
RicIvanMalbicho,False,QueretaRock,828,372
fvaldesp,False,"Torreón, Coahuila, México",2545,3466
juanjosec,False,D. F.,674,10144
EugenioHra,False,"Dubai, United Arab Emirates",306,304
Josue_Cisneros,False,Mx,2070,633
esengdl,False,"Guadalajara, Jalisco",1239,420
Letz83,False,CDMX,1096,303
arqmaryanne,False,"San Diego, CA",191,50
indi1626,False,0,8,14
Tuprinxipe_,False,"Nezahualcóyotl, México",608,46
EdgarIvan1,False,"Guadalajara, Jalisco",808,415
Pacoyoles,False,Ocozocoautla de Espinosa,826,331
Math_Reez,False,"In your heart, if you had one",484,275
Ampere2201,False,0,363,98
RodroAlbor,False,"Mérida, Yucatán",556,617
mauricefun4,False,"Xalapa, Mexico",220,434
Lugo997,False,México,166,210
alex_crz93,False,México D.F.,901,179
Danteanl,False,0,942,434
abdongarza,False,"Comarca Lagunera, México. ",789,1017
IturbeLourdes,False,0,236,213
AlonsoM26,False,"Monterrey, Nuevo León",489,889
ZazilRubio,False,Cd. juarez,405,309
el_maurice,False,Ciudad Satélite,255,153
KiSsYfUrOFICIAL,False,0,3923,1225
JuliooEG,False,"Quintana Roo, México",5376,3244
CharlyVillafana,False,MERIDA YUCATAN MEXICO,380,2140
marthalicia5265,False,0,738,265
BremmPea,False,ciudad de mexico,716,317
iamjuanmartinez,False,"Hermosillo, Sonora",1515,453
luz_adriana_gto,False,"León, Gto",1564,1054
sescartinm,False,0,73,27
klogc22,False,"Distrito Federal, México",190,130
doarganez,False,0,293,50
AxelBau03194304,False,"Coyoacán, Distrito Federal",199,62
GuadaHdzC21,False,0,115,66
iko_dex,False,Tequila,355,153
hectorarenas,False,"ÜT: 17.9954348,-92.945303",1110,941
13Mariiana,False,0,47,32
bellafirenze31,False,0,81,60
ALANGERARDO,False,"Monterrey, Nuevo León",3289,2137
zheko_grafico,False,"Zapopan, Jalisco",653,5001
DANTEDELPIERO10,False,0,596,178
JuanSnCs,False,"Guadalajara, Jalisco",234,397
aroma2304,False,"Springfield, MA",249,522
gnajjjj,False,0,4624,1639
maferib,False,Tu corazón,379,463
CidMiree,False,México,726,75
Josema_Avila,False,0,338,386
naslebriones,False,Le Monde est Ma maison.,1409,1360
asailhan,False,0,58,48
emeCecilia,False,"Sonora, México",859,189
CarlosEHerrejon,False,"Cancún Centro, Benito Juárez",2322,1340
28maeta,False,"Monterrey, Nuevo León",5944,7775
HeyColocha06,False,"Chiapas, México",1458,704
iscrquinter,False,"Culiacán, Sinaloa, México",761,514
EnriqueSanVal,False,Durango Mexico,161,57
marianarincon_,False,Otra Órbita ,259,502
Carlos__Maas,False,Planeta Tierra,1992,1318
JesusAbraham94,False,"Monterrey, Nuevo León",292,179
PabloSchrijver,False,0,1295,475
montanoesteban1,False,"Hermosillo, Sonora",360,405
LoveisDenewpunk,False,"San Luis Potosí, México",794,201
kurka_alvarez,False,"San Luis Potosí, México",540,482
MariaMiel_77,False,0,465,587
callmeardro,False,"Tepatitlán de Morelos, Jalisco",638,321
Lindakarew92,False,México,638,230
JohnnyCorrea,False,29°05' lat N y 110° 57' lon O,376,81
CallmeCealca,False,0,2833,1144
luiisgE,False,"Miami Beach, FL",1198,6799
BebeMcdior,False,México,828,3217
mariasaanabria,False,0,379,339
fernandodgzff,False,"Culiacán, Sinaloa",318,198
jafet81mty,False,"Monterrey, Nuevo León",7785,7996
miry_eCs,False,Puebla,497,116
AdrianHinojos30,False,"Chihuahua, México",340,198
OmaarlaG,False,"Salvador Díaz Mirón, Gustavo A",448,33
melgvega84,False,Mty,309,96
Jennife66916988,False,0,122,59
yolandaacastro,False,"Sinaloa, México",468,897
jaqueline2212,False,0,427,149
Robert47878009,False,"Córdoba, Veracruz de Ignacio d",305,145
_ElJosu,False,"Quartier 27, SLP",859,1388
ladamadebath,False,Opiniones a título personal,1619,1275
C_Valdivia11,False,Zapopan Jalisco ,596,1528
kiyoshikiyota,False,"Zapopan, Jalisco",2474,1153
j_emmanuel07,False,"Toluca, México",817,43
almitagallegosO,False,SLP ,1302,1462
RaulHer79930435,False," Nuevo León, México",184,58
torreheavy,False,Península,684,839
LeSamouraiJef,False,"Twin Peaks, WA.",595,856
FilianteERR,False,"Guadalajara, Jalisco, México.",5646,5143
LavoeSantacruz,False,"Distrito Federal, México",3356,168
auravelazquez,False,Guanajuato ,500,57
LoreYas,False,0,3108,2865
soyjonathanrg,False,"Tijuana, Baja California",683,186
McCienfuegos8,False,0,679,104
adhyhernandez,False,"Guadalajara, México",282,236
Dromarenriquez,False,"Guadalajara, Jalisco",1551,938
japv2008,False,0,429,89
JoeDoe2018,False,México,4416,1714
UliBetty,False,MEXICO,367,95
MariaMedinaMS,False,0,990,123
PaviMota,False,0,269,140
AdrianG35522623,False,"San Luis Potosí, México",30,5
AlexVlia,False,"Aguascalientes, México",203,232
tateo24,False,Cancún y Mérida,161,182
Kim_Sakura7,False,"León, Guanajuato",721,122
emmanuelgq,False,"Cancun, Mexico",585,282
DimePetri,False,Oaxaca,2643,3687
jenytsey,False,...y el corazón de León.,1454,649
pam_podcast,False,"Distrito Federal, México",820,155
kike_tellez29,False,"Distrito Federal, México",1812,1143
iAndreah_,False,‎ב''ה  💙  בְּרָכָה  † ,222,878
ElTorti96,False,"Irapuato, Guanajuato",695,269
abadguerrero78,False,"Escobedo,nuevo león, México 🇲",147,12
PedroFdez1962,False,0,4989,494
moes62,False,0,192,121
Terecuamx,False,GDL || Nayarit || Vallarta,245,56
yosoycharlygdl,False,"Guadalajara, Jalisco",3797,2679
Yovis_severla,False,Ciudad De México.,855,230
eloyjmm,False,Merida Yuc. Mexico,754,594
samdelalva,False,"Ensenada, Baja California",229,192
esp_arq,False,Mexico,727,236
EdgarSaavedraa,False,"Sonora, México.",1139,2020
PeyoteConMiel,False,Pueblo canalla,547,1248
brendagtz,False,Marte,1206,590
ernesttoramirez,False,"Distrito Federal, México",298,12429
edgarespinoso,False,"Tlalmanalco, México",186,72
Chikys100,False,"Sonora, México",616,338
monica_danielaa,False,"Distrito Federal, México",306,133
adriansae92,False,"Morelia, Michoacán de Ocampo",806,287
javi_78_gdl,False,"Guadalajara, Jalisco",829,801
kreativascrap,False,México D.F.,17,382
PurpleBS7,False,México,244,231
Bauthygdl,False,"Guadalajara, Jalisco",108,200
kcedano,False,México,590,2880
cursop,False,"Puebla, México",68,53
arvanegas,False,"Estación Central,segundo carro",1215,2550
DavidMaravilla,False,"New York, USA",1737,4738
robinaltuzar,False,"Cancún Centro, Benito Juárez",1191,193
clazeto,False,0,4687,15822
btogranillo,False,CDMX,1690,439
koosukeaf,False,mexico,1019,551
SoyAlfredoSosa,False,"Chiapas, México",1159,751
Memoskins,False,Mazatlan,1620,2197
aleoror,False,0,1788,672
vipeer93,False,hermosillo mexico,585,206
LausMG,False,"Gedele, Jalisco",1173,2180
jovasax,False,Mexico,564,71
misantropicovtn,False,México,970,499
MeliRangel88,False,"Ciudad de México, México",513,1165
AlfonsoHD85,False,"Zitácuaro, Michoacán, México.",446,108
BiinizaMatias,False,"Oaxaca de Juárez, Oaxaca",274,365
elizsare,False,"Guadalajara, Jalisco",817,752
WTFbabymongo,False,"Hermosillo, Son. MEXICO",4054,444
Frank_1995MS,False,CDMX/Coyoacan/Iztapalapa,3804,1661
arp_6908,False,"Pachuca de Soto, Hidalgo",1275,258
lindatv88,False,0,26,13
_anagarciaa11,False,Puebla,158,80
danielaobregon9,False,CDMX,1249,7449
smithmobile1,False,Mexico City,177,32
srcaye,False,0,498,290
dv_mx,False,Pue - Mx,389,1069
VickyAladro,False,Puebla,2223,2200
aldo_hernandez,False,"Guadalajara, Mexico",327,156
Ulises_HerVel,False,0,239,117
karoflorees,False,0,141,113
melissaperezg,False,"Culiacán, Sinaloa",485,509
EnriqueCv_cuu,False,"Chihuahua, México",1148,726
ElChris_2288,False,Xalapa,932,101
davila_davila,False,Tijuana,841,339
SoyFerTellez,False,0,170,623
riekefuentes,False,"Monterrey, Nuevo León",340,644
glezmonica,False,"Puebla, México",1391,689
pvanessapv,False,"Manzanillo, Colima",904,901
Feermzs,False,México,117,138
revistatodes,False,Mexico,654,4074
thinkblumex,False,"Rosarito, B.C.",1352,1179
JapePat,False,dzemul yucatan mexico,606,187
MarioLazaro,False,"Celaya, Guanajuato ",276,519
EnriqueAbud,False,"Centro, Tabasco",92,170
chrisbreckenrid,False,Mexicali,320,21
ceciguantes,False,0,270,77
KidOvaraavila,False,Ciudad de México,290,49
sls_silvia,False,0,1141,1416
cosasviejas,False,0,123,24
echauri_g,False,"Guadalajara, Jalisco",5002,644
AhgasEri7,False,0,568,135
carlos_kubota,False,"Coatzacoalcos, Veracruz de Ign",234,332
RosendoTapia6,False,0,144,165
